id,loan_amnt,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,purpose,addr_state,Country
30400,30000, 60 months,12.59%,676.32,C,C2,Manager,1 year,RENT,120000,debt_consolidation,VA,United States
58240,15000, 36 months,7.89%,469.29,A,A5,FSR,10+ years,MORTGAGE,72000,credit_card,PA,United States
362077,35000, 36 months,9.99%,1129.19,B,B3,Retail Sales Manager,9 years,RENT,100000,debt_consolidation,TX,United States
162869,10000, 60 months,14.65%,236.07,C,C5,deli supervisor,7 years,MORTGAGE,29000,debt_consolidation,TX,United States
402789,7525, 36 months,17.86%,271.52,D,D5,Owner,10+ years,MORTGAGE,90000,other,IN,United States
109606,7000, 36 months,8.18%,219.94,B,B1,Caregiver ,1 year,RENT,60000,credit_card,IL,United States
137067,30000, 60 months,19.99%,794.65,E,E4,Construction Manager,1 year,RENT,93600,debt_consolidation,VA,United States
7932,24000, 60 months,13.18%,548.29,C,C3,0,n/a,MORTGAGE,68000,major_purchase,NH,United States
329392,26375, 36 months,16.99%,940.21,D,D3,Outreach Program Manager,1 year,OWN,82500,debt_consolidation,TX,United States
411417,16000, 36 months,10.49%,519.97,B,B3,Senior National Account Manager,10+ years,MORTGAGE,185000,debt_consolidation,Massachusetts,United States
303384,9650, 36 months,13.33%,326.69,C,C3,Sales and Service,6 years,MORTGAGE,55000,debt_consolidation,PA,United States
314470,28000, 60 months,18.25%,714.83,E,E1,Senior Vice Presidetn,< 1 year,MORTGAGE,245000,debt_consolidation,Maryland,United States
177363,8000, 36 months,12.69%,268.36,C,C2,Account Service Manager,3 years,RENT,36000,debt_consolidation,NY,United States
74279,20000, 36 months,8.18%,628.39,B,B1,Owner,2 years,OWN,70000,credit_card,TX,United States
137466,3000, 36 months,16.55%,106.29,D,D2,0,n/a,MORTGAGE,48800,other,NY,United States
410265,9600, 36 months,12.39%,320.65,C,C1,Asset Protection Manager,5 years,RENT,50000,credit_card,Arizona,United States
335332,12250, 36 months,14.65%,422.56,C,C5,supervice,3 years,RENT,44000,debt_consolidation,CO,United States
14095,5050, 36 months,11.22%,165.86,B,B5,0,n/a,MORTGAGE,15000,home_improvement,AL,United States
310320,15000, 60 months,19.52%,393.42,E,E3,Project Manager,3 years,RENT,84000,credit_card,MI,United States
287997,20000, 60 months,8.18%,407.26,B,B1,Service Engineer,10+ years,OWN,72000,debt_consolidation,IN,United States
222150,6000, 36 months,14.65%,206.97,C,C5,Technician,< 1 year,MORTGAGE,85000,moving,Kentucky,United States
195038,12000, 60 months,16.99%,298.17,D,D3,Teacher,< 1 year,RENT,57500,debt_consolidation,TX,United States
132847,5000, 36 months,12.69%,167.73,C,C2,Hvac technician,8 years,RENT,50000,other,CT,United States
192975,15000, 36 months,13.99%,512.6,C,C4,General Manager,10+ years,MORTGAGE,64000,debt_consolidation,NC,United States
329098,21000, 60 months,12.29%,470.22,C,C1,Senior Analyst,6 years,MORTGAGE,120000,debt_consolidation,CT,United States
389225,13000, 36 months,11.44%,428.32,B,B4,Contracting Specialist,5 years,MORTGAGE,60000,debt_consolidation,GA,United States
152638,18000, 60 months,9.17%,375.14,B,B2,teacher,10+ years,MORTGAGE,43000,debt_consolidation,MS,United States
233025,2175, 36 months,18.25%,78.91,E,E1,BrewMaven,1 year,RENT,32500,debt_consolidation,MI,United States
10948,20000, 60 months,9.76%,422.59,B,B3,District manager,4 years,MORTGAGE,99500,credit_card,FL,United States
341335,13000, 36 months,9.99%,419.42,B,B3,president,10+ years,OWN,75000,credit_card,California,United States
243619,3000, 36 months,13.99%,102.52,C,C4,SR Purchasing Agent,10+ years,RENT,41000,credit_card,WV,United States
118103,12000, 60 months,17.57%,301.93,D,D4,Realtor,9 years,MORTGAGE,51000,debt_consolidation,FL,United States
163880,14000, 36 months,17.57%,503.12,D,D4,Technician 2,< 1 year,RENT,40000,credit_card,AL,United States
160637,22400, 60 months,9.99%,475.83,B,B3,0,n/a,MORTGAGE,91700,debt_consolidation,WI,United States
182986,30000, 60 months,12.69%,677.85,C,C2, registered nurse,3 years,RENT,75000,debt_consolidation,MO,United States
113497,35000, 36 months,13.99%,1196.05,C,C4,Computer Analyst,10+ years,MORTGAGE,92000,debt_consolidation,MS,United States
176371,18000, 36 months,8.18%,565.56,B,B1,Robotics Engineer,4 years,MORTGAGE,77900,debt_consolidation,OH,United States
415772,8000, 36 months,8.67%,253.18,B,B1,IT Analyst Sr,2 years,MORTGAGE,79000,debt_consolidation,WA,United States
339020,2400, 36 months,11.53%,79.18,B,B5,ACCOUNTING SUPERVISOR,10+ years,MORTGAGE,58000,debt_consolidation,NJ,United States
190202,4550, 36 months,16.99%,162.2,D,D3,journeyman ,10+ years,MORTGAGE,76000,debt_consolidation,California,United States
410316,8000, 36 months,10.49%,259.99,B,B3,Legal Assistant,7 years,RENT,28760,credit_card,IN,United States
357733,15000, 36 months,6.39%,458.99,A,A2,Dorm Caretaker,1 year,OWN,40000,credit_card,NY,United States
26364,12000, 60 months,15.41%,288.07,D,D1,Material Handler,3 years,OWN,45000,debt_consolidation,OH,United States
357747,7575, 36 months,9.17%,241.49,B,B2,0,n/a,MORTGAGE,43980,debt_consolidation,DC,United States
318405,5000, 36 months,11.53%,164.96,B,B5,Maint. Tech,3 years,RENT,56000,other,TN,United States
341519,19200, 60 months,12.69%,433.82,C,C2,Los Angeles County Superior Court Judge,5 years,MORTGAGE,227000,home_improvement,California,United States
183911,9800, 36 months,8.18%,307.92,B,B1,Table games dealer ,3 years,RENT,50000,credit_card,Maryland,United States
319983,9600, 36 months,13.33%,324.99,C,C3,Manager,7 years,MORTGAGE,67450,debt_consolidation,DE,United States
391529,27450, 60 months,24.99%,805.54,F,F4,Management,10+ years,RENT,55000,debt_consolidation,WA,United States
350658,9000, 36 months,9.99%,290.37,B,B3,Supervisor,10+ years,OWN,70000,debt_consolidation,IL,United States
110857,6000, 36 months,14.65%,206.97,C,C5,Marketing Analyst,10+ years,RENT,56000,debt_consolidation,PA,United States
237537,6950, 36 months,7.26%,215.43,A,A4,President,6 years,RENT,36800,credit_card,FL,United States
406512,20000, 36 months,8.67%,632.93,B,B1,Associate Project Manager,3 years,RENT,56500,debt_consolidation,OH,United States
36075,4800, 36 months,11.99%,159.41,C,C1,owner,3 years,RENT,60000,debt_consolidation,CO,United States
314579,3500, 36 months,16.55%,124.01,D,D2,Clerk Typist,10+ years,MORTGAGE,32000,other,PA,United States
158230,12000, 36 months,6.24%,366.37,A,A2,Transaction Coordinator,2 years,RENT,60000,credit_card,KS,United States
396498,22500, 36 months,7.49%,699.79,A,A4,Biomedical Lab Equipment Specialist II,4 years,MORTGAGE,115000,debt_consolidation,California,United States
195153,13000, 36 months,12.29%,433.59,C,C1,driver,4 years,MORTGAGE,50000,debt_consolidation,NY,United States
266609,12500, 60 months,13.33%,286.53,C,C3,plumber,< 1 year,MORTGAGE,75000,debt_consolidation,Maryland,United States
63189,24000, 36 months,5.32%,722.76,A,A1,Ophthalmomogy,10+ years,OWN,200000,debt_consolidation,GA,United States
181487,27550, 60 months,22.99%,776.49,F,F2,owner,10+ years,OWN,80000,debt_consolidation,LA,United States
69047,15000, 60 months,18.49%,384.92,E,E2,Service Tech,6 years,RENT,43000,credit_card,California,United States
295551,13000, 36 months,7.89%,406.72,A,A5,Truck Driver,10+ years,RENT,50000,credit_card,OK,United States
165547,1000, 36 months,15.61%,34.97,D,D1,Custodian assit,10+ years,RENT,32000,debt_consolidation,NY,United States
345326,13250, 60 months,16.99%,329.23,D,D3,Training & TA Program Coordinator,2 years,RENT,46000,debt_consolidation,IL,United States
145468,15000, 60 months,16.99%,372.71,D,D3,Manger,8 years,RENT,65000,debt_consolidation,NJ,United States
194994,24000, 36 months,9.17%,765.1,B,B2,Production Manager,2 years,RENT,55000,credit_card,California,United States
144120,19200, 60 months,13.33%,440.11,C,C3,RN case manager,10+ years,MORTGAGE,54000,debt_consolidation,VA,United States
366655,8500, 36 months,13.99%,290.47,C,C4,UTILIZATION MNMT CORDINATOR,10+ years,RENT,49016,debt_consolidation,California,United States
114692,16425, 36 months,11.53%,541.87,B,B5,President,10+ years,MORTGAGE,80600,credit_card,OH,United States
185354,6000, 36 months,13.33%,203.12,C,C3,Analyst,3 years,RENT,60000,other,California,United States
421005,35000, 36 months,11.99%,1162.34,B,B5,COO,< 1 year,MORTGAGE,195000,credit_card,NJ,United States
82443,10000, 36 months,10.99%,327.34,B,B4,Project manager,< 1 year,RENT,125000,debt_consolidation,California,United States
319135,8000, 36 months,14.65%,275.96,C,C5,housekeeper ,< 1 year,RENT,25000,debt_consolidation,MI,United States
407456,10000, 36 months,14.31%,343.29,C,C4,Installer,4 years,MORTGAGE,35000,debt_consolidation,TX,United States
381426,8200, 36 months,18.54%,298.68,E,E1,Environmental services,10+ years,RENT,23000,debt_consolidation,California,United States
308106,14800, 36 months,16.99%,527.59,D,D3,Admin Specialist,6 years,RENT,50000,debt_consolidation,FL,United States
368363,26375, 36 months,13.33%,892.88,C,C3,Sr field appraiser,8 years,MORTGAGE,55000,home_improvement,IL,United States
189919,20000, 60 months,18.55%,513.88,E,E2,Branch Manager,7 years,RENT,98000,debt_consolidation,California,United States
281590,4800, 36 months,16.55%,170.07,D,D2,Emergency Secretary,3 years,MORTGAGE,35000,debt_consolidation,OH,United States
101730,14600, 36 months,17.86%,526.81,D,D5,General foreman,10+ years,MORTGAGE,75400,debt_consolidation,MO,United States
22838,12000, 60 months,13.18%,274.15,C,C3,Service Manager,< 1 year,MORTGAGE,90000,home_improvement,TX,United States
41758,5000, 36 months,11.22%,164.22,B,B5,Process Technician,3 years,RENT,58000,debt_consolidation,NJ,United States
356572,11975, 60 months,25.80%,357.13,G,G1,Staff Accountant,1 year,MORTGAGE,40000,debt_consolidation,IL,United States
145589,20000, 60 months,16.99%,496.95,D,D3,Residency Coordinator,10+ years,OWN,67000,other,TX,United States
85195,10000, 36 months,12.69%,335.45,C,C2,Phlebotomist,6 years,RENT,28000,credit_card,FL,United States
325035,8000, 36 months,13.33%,270.83,C,C3,Floor Manager,5 years,RENT,45000,debt_consolidation,PA,United States
209969,16000, 36 months,8.18%,502.72,B,B1,Senior scientist,8 years,MORTGAGE,100000,credit_card,NJ,United States
298165,10000, 36 months,7.89%,312.86,A,A5,Fulfillment Agent,8 years,RENT,34750,debt_consolidation,PA,United States
163460,19000, 36 months,16.55%,673.16,D,D2,environmental worker,4 years,RENT,38000,debt_consolidation,NY,United States
15461,2925, 36 months,11.22%,96.07,B,B5,AP Coordinator,4 years,MORTGAGE,43000,credit_card,California,United States
172595,30250, 36 months,19.99%,1124.05,E,E4,Sergeant,9 years,RENT,67263,debt_consolidation,VA,United States
246179,35000, 60 months,21.99%,966.47,F,F1,Legal Account Manager,2 years,RENT,110000,home_improvement,NY,United States
17409,15000, 36 months,9.76%,482.32,B,B3,Director,2 years,MORTGAGE,170000,debt_consolidation,NJ,United States
14259,20000, 36 months,9.76%,643.1,B,B3,Director of operations,9 years,OWN,105000,debt_consolidation,NJ,United States
350336,35000, 60 months,14.65%,826.24,C,C5,High voltage tech,2 years,MORTGAGE,73000,debt_consolidation,Maryland,United States
392470,16000, 60 months,15.59%,385.62,D,D1,Scheduler,2 years,MORTGAGE,72000,debt_consolidation,NY,United States
80326,8000, 36 months,9.17%,255.04,B,B2,production Support specialist  ,< 1 year,RENT,35000,debt_consolidation,FL,United States
141469,15575, 60 months,16.99%,387,D,D3,Network Engineer,9 years,MORTGAGE,58000,debt_consolidation,FL,United States
194491,22350, 60 months,17.57%,562.33,D,D4,Project Manager Lead Designer Architect,2 years,RENT,60000,debt_consolidation,California,United States
262510,12000, 36 months,17.86%,432.99,D,D5,manager,2 years,MORTGAGE,62000,debt_consolidation,OH,United States
394122,13500, 36 months,14.99%,467.92,C,C5,Designer,10+ years,MORTGAGE,50000,debt_consolidation,IN,United States
203118,24000, 36 months,12.29%,800.48,C,C1,IT Program Mangager,7 years,MORTGAGE,125001,car,VA,United States
23414,24500, 60 months,9.76%,517.67,B,B3,Executive Director,2 years,RENT,233482,debt_consolidation,California,United States
211681,10000, 36 months,13.99%,341.73,C,C4,mechanic,10+ years,RENT,65000,other,OH,United States
23731,25000, 36 months,7.26%,774.91,A,A4,Director of Markeitng &Public Relations,8 years,MORTGAGE,85000,credit_card,SC,United States
221478,7300, 36 months,13.33%,247.13,C,C3,Clerk,1 year,RENT,25000,debt_consolidation,OR,United States
2073,25500, 60 months,18.99%,661.35,E,E1,Facilitater ,10+ years,MORTGAGE,51000,debt_consolidation,NC,United States
260350,8000, 36 months,16.55%,283.44,D,D2,Lead tech,8 years,MORTGAGE,47220,debt_consolidation,WY,United States
64082,12000, 60 months,12.59%,270.53,C,C2,IT Manager,10+ years,OWN,125000,debt_consolidation,GA,United States
45116,7500, 36 months,12.05%,249.29,C,C1,Adjunct Faculty,10+ years,RENT,25000,credit_card,OH,United States
252057,16300, 36 months,7.89%,509.96,A,A5,Medical Social Worker,5 years,MORTGAGE,73000,credit_card,NC,United States
94117,15000, 60 months,13.33%,343.84,C,C3,metal fabricator,10+ years,RENT,48000,credit_card,California,United States
236504,19000, 36 months,10.99%,621.95,B,B4,Construction supervisor,6 years,MORTGAGE,46600,debt_consolidation,Massachusetts,United States
373262,16000, 36 months,6.92%,493.45,A,A4,Cytotechnology Supervisor,10+ years,MORTGAGE,92000,debt_consolidation,CO,United States
108456,24000, 60 months,12.29%,537.4,C,C1,Trooper,9 years,MORTGAGE,100000,debt_consolidation,Massachusetts,United States
79856,9100, 36 months,13.99%,310.98,C,C4,Store manager,9 years,RENT,41000,debt_consolidation,TX,United States
84450,21000, 60 months,13.99%,488.53,C,C4,Process Technician,8 years,RENT,50000,debt_consolidation,NC,United States
117705,24200, 60 months,18.55%,621.79,E,E2,Table Games Dealer,1 year,RENT,55000,credit_card,NV,United States
181482,14000, 36 months,7.26%,433.95,A,A4,System Administrator,1 year,RENT,76000,major_purchase,NY,United States
306544,9000, 36 months,10.99%,294.61,B,B4,Produce Manager,6 years,MORTGAGE,52000,credit_card,PA,United States
63375,18900, 36 months,17.57%,679.22,D,D4,WAREHOUSE SUPERVISOR,6 years,RENT,45000,credit_card,FL,United States
218081,15200, 36 months,7.26%,471.15,A,A4,owner/director,10+ years,MORTGAGE,45000,home_improvement,HI,United States
253209,12800, 36 months,12.69%,429.38,C,C2,Operator,7 years,RENT,121000,debt_consolidation,TX,United States
118815,14800, 60 months,13.33%,339.26,C,C3,Teacher,10+ years,MORTGAGE,84000,debt_consolidation,MO,United States
68182,6000, 36 months,5.32%,180.69,A,A1,Treasury Management Officer,4 years,MORTGAGE,125000,debt_consolidation,Arizona,United States
148383,5000, 36 months,8.18%,157.1,B,B1,Material Handler,10+ years,RENT,34000,credit_card,AL,United States
62087,3000, 36 months,14.33%,103.02,C,C5,A/P Specialist,10+ years,RENT,30000,medical,FL,United States
302504,8000, 36 months,6.39%,244.8,A,A2,Teacher,8 years,MORTGAGE,42000,credit_card,NY,United States
196256,30000, 60 months,18.25%,765.89,E,E1,Training Specialist,< 1 year,RENT,75500,credit_card,VA,United States
82758,10000, 36 months,6.89%,308.27,A,A3,Executive Assistant,6 years,RENT,53000,credit_card,FL,United States
412603,15000, 36 months,19.99%,557.38,E,E3,Managing Director,2 years,MORTGAGE,45000,home_improvement,FL,United States
158636,24000, 36 months,7.89%,750.86,A,A5,Office Manager,4 years,RENT,110000,debt_consolidation,California,United States
216215,8000, 36 months,8.18%,251.36,B,B1,medical records,8 years,OWN,39000,debt_consolidation,California,United States
11183,20000, 36 months,5.32%,602.3,A,A1,oral surgeon,2 years,RENT,250000,major_purchase,TX,United States
64060,22000, 60 months,11.49%,483.73,B,B5,"VP, Controller",8 years,MORTGAGE,90000,major_purchase,NY,United States
263013,6000, 36 months,12.29%,200.12,C,C1,Portfolio Management Officer,3 years,RENT,59000,credit_card,NY,United States
317969,10000, 60 months,14.65%,236.07,C,C5,Property Manager,< 1 year,MORTGAGE,60000,credit_card,NY,United States
72528,6000, 36 months,5.32%,180.69,A,A1,Service Manager,8 years,RENT,35000,credit_card,TX,United States
111458,12000, 36 months,8.18%,377.04,B,B1,Sales Director,1 year,RENT,61000,credit_card,FL,United States
190115,24000, 60 months,7.89%,485.38,A,A5,Registered Nurse,10+ years,OWN,105000,credit_card,HI,United States
54063,21600, 60 months,7.89%,436.84,A,A5,Proffesor,10+ years,OWN,120000,home_improvement,NJ,United States
111400,10000, 36 months,12.29%,333.53,C,C1,nurse,10+ years,RENT,94000,debt_consolidation,NJ,United States
176974,5000, 36 months,13.33%,169.27,C,C3,Maintenance Planner,4 years,MORTGAGE,82000,home_improvement,CO,United States
85343,8000, 36 months,11.53%,263.93,B,B5,Cake Decorator,4 years,RENT,26500,debt_consolidation,FL,United States
324656,3500, 36 months,12.29%,116.74,C,C1,truck driver,9 years,RENT,60000,other,NY,United States
343446,9850, 36 months,9.99%,317.79,B,B3,"Manager, Production Services",9 years,MORTGAGE,85000,debt_consolidation,California,United States
348024,18825, 36 months,11.53%,621.05,B,B5,Flight attendant,2 years,RENT,41000,debt_consolidation,California,United States
134177,2000, 36 months,12.29%,66.71,C,C1,Nurse LPN,10+ years,MORTGAGE,40000,home_improvement,Maryland,United States
188112,1800, 36 months,17.86%,64.95,D,D5,Server,3 years,RENT,30000,credit_card,California,United States
176559,6000, 36 months,7.89%,187.72,A,A5,Floor Captain,3 years,RENT,30000,debt_consolidation,FL,United States
54250,16000, 36 months,6.24%,488.5,A,A2,Operations Manager,10+ years,RENT,180000,debt_consolidation,MI,United States
120059,32000, 60 months,10.99%,695.6,B,B4,Driver,< 1 year,MORTGAGE,130000,debt_consolidation,LA,United States
